,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_n_estimators,params,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_train_rmse,split1_train_rmse,split2_train_rmse,split3_train_rmse,split4_train_rmse,mean_train_rmse,std_train_rmse,split0_test_evs,split1_test_evs,split2_test_evs,split3_test_evs,split4_test_evs,mean_test_evs,std_test_evs,rank_test_evs,split0_train_evs,split1_train_evs,split2_train_evs,split3_train_evs,split4_train_evs,mean_train_evs,std_train_evs
10,8.550844812393189,0.12310623261073127,0.03151698112487793,0.0004886755850406412,1000,50,"{'max_features': 1000, 'n_estimators': 50}",0.1610753188022612,0.16772840903652947,0.1682334641832469,0.16511192166487365,0.16887040830296263,0.16620390439797478,0.0028652499678818886,5,0.06441410714447124,0.06479676123663271,0.06433851360618081,0.06351896623835936,0.06358555196335473,0.06413078003779978,0.000497704374173035,0.6435961555578776,0.6366103385063349,0.6433312240810427,0.6456205233000059,0.628462592314493,0.6395241667519508,0.006310137329471829,21,0.9465566640072872,0.9450854541753674,0.9455213009130502,0.9473022509728755,0.9472576974132954,0.9463446734963752,0.0009010086550590113
11,16.953532791137697,0.3915099720637224,0.044079017639160153,0.008105473430175106,1000,100,"{'max_features': 1000, 'n_estimators': 100}",0.1611274030186159,0.16548775984109343,0.1659122589643557,0.16570283288130014,0.1678614482626735,0.16521834059360774,0.0022140745518507312,14,0.06374984026483159,0.06272539074487488,0.06192483395328831,0.06238554440962737,0.06117311456874493,0.062391744788273404,0.0008554351795751884,0.6433917223115738,0.6463681709655318,0.6531055238549965,0.6430140687758714,0.6328550665387844,0.6437469104893516,0.006538350416944152,14,0.9476509303890263,0.9485502584940954,0.9495249020252335,0.9491605443864866,0.9511711551809505,0.9492115580951583,0.00116736314445384
12,34.853735494613645,1.1622966371658434,0.06362428665161132,0.00410646222450795,1000,200,"{'max_features': 1000, 'n_estimators': 200}",0.15936239671557645,0.1651002548662709,0.16607730622501066,0.16584850192813444,0.16781714135786086,0.16484112021857067,0.0028803901666504734,18,0.06196112244820732,0.061722441266045994,0.06129292445158145,0.061813290487563836,0.06102216274798049,0.061562388280275826,0.00034986059888772095,0.6511544367199633,0.6481722903226519,0.6524444589119149,0.6423886780738618,0.6330331995937726,0.6454386127244328,0.0071052360168632825,8,0.950550589562603,0.950179694907031,0.9505470610925738,0.9500926861575612,0.951406255113156,0.9505552573665851,0.0004646085269158649
13,88.7218116760254,1.5702781049839252,0.10625667572021484,0.008353438819353024,1000,500,"{'max_features': 1000, 'n_estimators': 500}",0.15940652734224373,0.1650614720330719,0.1654364836516748,0.16420430659144974,0.16716080637715264,0.16425391919911853,0.002607691030579764,23,0.06159101737711858,0.06103268543625033,0.060968195294462485,0.06090990781058074,0.060357866804268176,0.06097193454453607,0.0003918914930938038,0.6509845657925692,0.6482122661794794,0.6551146009348343,0.649384984697529,0.6358482777158947,0.6479089390640613,0.0064670134215913215,3,0.9511393365284999,0.9512907884593123,0.9510703426743486,0.9515429491517312,0.9524688155759049,0.9515024464779595,0.0005096805567010892
14,177.36439304351808,2.85927697925523,0.18587846755981446,0.004982461890522578,1000,1000,"{'max_features': 1000, 'n_estimators': 1000}",0.1593544264134571,0.16442073105099145,0.1649158211182837,0.1647886365574508,0.16740135479682255,0.16417619398740113,0.0026318448796835278,25,0.06131682725035254,0.06120601128771781,0.06072330121633389,0.06090990406227851,0.06033397107452867,0.060898002978242285,0.00035187418758317606,0.6511908513618283,0.6509323217947637,0.6573097051146297,0.6469474450514207,0.6347822114488146,0.6482325069542915,0.007496641401685781,1,0.9515781001046261,0.9510085603888017,0.95146497339336,0.9515398146848705,0.9525029308984577,0.9516188758940232,0.0004869574080519942
15,13.701346826553344,0.2202047327367731,0.03506236076354981,0.004634583710424568,1500,50,"{'max_features': 1500, 'n_estimators': 50}",0.16061098975432497,0.16704378299329561,0.16693803078902006,0.1660813361432936,0.16860275562510774,0.1658553790610084,0.002745439580777364,8,0.06460133465332377,0.06425922748043868,0.06411837985201205,0.06406969795948392,0.06304949473590334,0.06401962693623234,0.0005194628034358843,0.6455553593097683,0.6397359291670771,0.6489351797947107,0.6414334484345561,0.629677504225622,0.6410674841863468,0.006537281842100997,18,0.9462360888886673,0.9459966635479008,0.9458820702984937,0.9463831170602842,0.9481342909519446,0.946526446149458,0.0008229101187613438
16,26.664612913131712,0.4858369989501675,0.041478443145751956,0.0010192892263192047,1500,100,"{'max_features': 1500, 'n_estimators': 100}",0.15936090947975895,0.16612288191056493,0.1667225828685022,0.16581009466752566,0.16811711825221326,0.165226717435713,0.0030378667847605445,13,0.06263355899869948,0.06219899334283596,0.062478662629316395,0.06209111241324724,0.06174860718956576,0.06223018691473296,0.0003087662567200461,0.6510673360436257,0.6438151654732946,0.6497692989324244,0.6425623921242691,0.6315355412522783,0.6437499467651785,0.006933729557810317,13,0.9494834198191057,0.9494111131694986,0.9486215367447821,0.9496414001139185,0.9502512584181897,0.9494817456530988,0.0005220326731184953
17,52.169717502594,1.075436998680725,0.06143627166748047,0.005628215350776603,1500,200,"{'max_features': 1500, 'n_estimators': 200}",0.15941176998284748,0.16579447615034748,0.16561410997646595,0.16545998856528915,0.16762524435878043,0.16478111780674612,0.002796447335179315,20,0.06176499201871764,0.0619675397835176,0.06145319643864138,0.06131079863691205,0.0610744898547859,0.06151420334651492,0.0003183872348964189,0.6507886050661231,0.6452058352459635,0.6544476815606395,0.6439497673855563,0.6337015147292595,0.6456186807975084,0.007066171975586604,7,0.9508619873041794,0.9497926524207949,0.9502956902138167,0.9509165107654971,0.9513327376631869,0.950639915673495,0.0005370603597253948
18,129.1422468662262,2.7908530197098482,0.10523338317871093,0.0029045167841616586,1500,500,"{'max_features': 1500, 'n_estimators': 500}",0.15884270284876637,0.16519193861834355,0.16538044611542047,0.16475732227667816,0.1671767080259253,0.16426982357702677,0.002836372688936852,22,0.06159868049995142,0.06138392383485958,0.060977862509273895,0.060998590349657184,0.06070961427446321,0.061133734293641065,0.0003166093715360527,0.6533668531138601,0.647820496227254,0.6553698431675976,0.6470710750115494,0.6357150240580982,0.6478686583156719,0.006853425488064027,4,0.9511294648210806,0.9507327794430716,0.9510601825468569,0.9514010739274512,0.9519104073914632,0.9512467816259849,0.00039420450631174497
19,247.8177402496338,7.180496859024413,0.165053129196167,0.010248354524650418,1500,1000,"{'max_features': 1500, 'n_estimators': 1000}",0.15892007316342532,0.16515173489523552,0.16497468076279054,0.1649659710545565,0.16718962137182083,0.16424041624956573,0.0027892628858445603,24,0.061502244687426634,0.061286179620293965,0.06078745519109342,0.060899420861772975,0.06035161047010513,0.06096538216613843,0.00040096308317112044,0.6530233077682136,0.6478826011037975,0.6570663365383538,0.646136622177634,0.6356205227418503,0.6479458780659698,0.007268491588176023,2,0.9512787508065514,0.9508855936688261,0.9513589026013182,0.9515590661118578,0.9524767264214647,0.9515118079220036,0.000529743521744273
20,17.267347383499146,0.3374767491978427,0.031366157531738284,0.0008649961871097571,2132,50,"{'max_features': 2132, 'n_estimators': 50}",0.16200163502567652,0.16728123496996042,0.16784570109183009,0.16698634765880555,0.17022721114535794,0.1668684259783261,0.002687246747466274,2,0.06422071303197008,0.06344616321846093,0.06368921891719585,0.06449796011565606,0.06407948106081497,0.06398670726881958,0.00037561478586370774,0.639486182530713,0.6387626068286857,0.6450301853667355,0.6373903372735538,0.62216055844425,0.6365659740887877,0.0076575617509532555,24,0.9468777912629011,0.9473735661007707,0.9466074403851954,0.9456656148030609,0.946431350452683,0.9465911526009222,0.0005615611883053556
21,33.91202077865601,0.6801043266259635,0.037903642654418944,0.0004088450734740069,2132,100,"{'max_features': 2132, 'n_estimators': 100}",0.16005440653074607,0.16673575492676493,0.16720793148779334,0.16805529011477774,0.16852877827705154,0.16611643226742673,0.0030952114680259475,6,0.06277072051245537,0.062498637417877326,0.06249504858889866,0.06272588582422164,0.06202244826718195,0.062502548122127,0.0002654669724978899,0.6479769899660099,0.6412095023095563,0.6477444445456645,0.6327730776476579,0.6296787134712338,0.6398765455880244,0.007533297331341817,20,0.949238407314106,0.9489228472386748,0.9485814102173236,0.9486114977220982,0.9498076958624327,0.9490323716709271,0.00045520874396111485
22,68.20885863304139,1.5882689960641445,0.05316972732543945,0.004508031211477586,2132,200,"{'max_features': 2132, 'n_estimators': 200}",0.1591704106225808,0.16577524907777955,0.16596433631010848,0.1661111261170699,0.16810980567018372,0.1650261855595445,0.0030468715790990847,15,0.06233264074534102,0.06229550722602103,0.06209136606386264,0.06179580298184161,0.06148525275706317,0.062000113954825894,0.00032030711048141095,0.6520990469641805,0.6452721375409527,0.6529553519330753,0.6411842842584183,0.6316638055445697,0.6446349252482393,0.007816719546224747,11,0.9499560916986328,0.9492556160374563,0.9492436013513158,0.9501360467748169,0.9506849216879044,0.9498552555100253,0.0005497355627867087
23,171.5834095478058,4.59087130326847,0.091072416305542,0.0020491956379809695,2132,500,"{'max_features': 2132, 'n_estimators': 500}",0.159249439885823,0.16695119665549912,0.16630048985632145,0.16579277012988997,0.16784576546071586,0.16522793239764988,0.0030670664658056066,12,0.06164136924267507,0.061787749779824604,0.061434499689146084,0.06139651889055142,0.06086501489022437,0.061425030498484315,0.000313970631794604,0.6517011263002348,0.6402845451861683,0.6515400105162708,0.6425645221036196,0.6327547505682289,0.6437689909349045,0.007186280191924463,12,0.9510571687221404,0.9500842662659817,0.9503224569641442,0.9507670699739866,0.9516670760226258,0.9507796075897759,0.0005580831200467289
24,332.729851770401,7.053317323114343,0.1572025775909424,0.003617430775726986,2132,1000,"{'max_features': 2132, 'n_estimators': 1000}",0.15898132510706636,0.16593838726139454,0.16570545222584349,0.16567169105728122,0.16763358060399328,0.16478608725111576,0.0029920161535529825,19,0.061416457614570895,0.061499672340975475,0.0611336606166504,0.06128528756314161,0.06085415498909652,0.06123784662488698,0.00022837654413333805,0.652826053387644,0.644626700081385,0.6540725765014532,0.6431165623560093,0.6335117850632797,0.6456307354779542,0.007446279505975423,6,0.9514179872969208,0.9505419404830295,0.9508034014696637,0.9509388023897871,0.951683472171883,0.9510771207622568,0.0004157701723268851
